@relation weather
@attribute temperature real
@attribute humidity real
@attribute pressure real
@attribute luminosity real
@data
36,41,85400.00,5184
36,37,85399.00,5184
36,40,85398.00,5622
36,41,85400.00,5622
36,40,85401.00,5622
36,41,85396.00,5184
36,41,85393.00,5622
36,41,85396.00,6139
36,41,85392.00,5622
36,41,85396.00,5622
36,41,85403.00,5184
36,41,85398.00,5184
36,41,85401.00,5184
36,41,85401.00,4809
36,41,85399.00,3725
36,41,85400.00,4809
36,41,85397.00,4200
36,41,85399.00,4200
36,41,85403.00,5184
36,41,85403.00,4484
35,41,85406.00,3949
34,42,85398.00,4484
35,41,85398.00,5622
35,41,85396.00,5184
35,41,85400.00,5184
35,38,85400.00,5622
35,41,85399.00,5184
35,39,85395.00,6139
34,42,85397.00,5184
34,38,85398.00,5622
34,43,85391.00,5622
34,42,85399.00,5622
34,42,85397.00,6139
34,42,85397.00,5622
34,42,85394.00,5622
34,42,85389.00,6139
34,42,85395.00,5622
34,43,85395.00,6139
34,42,85396.00,5622
34,42,85395.00,5184
33,42,85391.00,4809
33,43,85400.00,3949
33,43,85392.00,4200
33,43,85390.00,3526
34,42,85392.00,3725
33,43,85393.00,3526
33,43,85391.00,3725
33,43,85392.00,3526
33,43,85396.00,3526
33,46,85391.00,3725
33,43,85393.00,3526
33,43,85393.00,2066
33,44,85392.00,3725
29,41,85388.00,3725
38,42,85386.00,3526
33,44,85392.00,3526
33,43,85392.00,3526
33,44,85391.00,3725
33,45,85390.00,3526
33,51,85389.00,3526
35,43,85391.00,3725
33,45,85390.00,3526
32,44,85384.00,3725
32,44,85390.00,3346
33,44,85386.00,3526
36,43,85389.00,3725
34,44,85390.00,3526
32,44,85387.00,3725
32,44,85385.00,3725
32,44,85384.00,3526
32,44,85382.00,3526
32,44,85383.00,3725
33,44,85380.00,3725
32,45,85379.00,3725
32,45,85382.00,3725
33,44,85381.00,3526
32,45,85382.00,3725
32,46,85381.00,3949
32,45,85378.00,3526
32,45,85383.00,3526
32,52,85380.00,3526
35,43,85384.00,3526
31,45,85382.00,3725
32,44,85386.00,3526
32,45,85382.00,3526
31,45,85378.00,3346
32,43,85380.00,3346
26,46,85377.00,3346
32,50,85380.00,3346
32,48,85377.00,3526
31,47,85383.00,3526
31,45,85383.00,3184
31,46,85375.00,3184
31,49,85381.00,3526
34,44,85377.00,3346
32,45,85383.00,3346
31,44,85378.00,3346
31,45,85378.00,3725
31,45,85384.00,3725
32,46,85378.00,3526
33,44,85376.00,3526
32,45,85376.00,3725
25,46,85374.00,3526
31,47,85374.00,3725
32,46,85377.00,3526
31,45,85375.00,3526
30,46,85377.00,3725
25,46,85370.00,3346
30,46,85376.00,3346
30,48,85374.00,3346
35,43,85377.00,3526
31,46,85372.00,3346
30,46,85374.00,3346
34,44,85371.00,3346
32,45,85364.00,3526
30,49,85374.00,3184
30,52,85373.00,3184
30,50,85371.00,3184
30,48,85372.00,3184
30,49,85366.00,3346
30,52,85370.00,3184
30,49,85366.00,3184
30,48,85370.00,3184
30,49,85365.00,3346
30,50,85365.00,3184
30,50,85367.00,3346
30,50,85359.00,3526
30,52,85368.00,3346
30,53,85364.00,3184
30,53,85366.00,3184
30,53,85368.00,3346
30,53,85360.00,3184
30,53,85360.00,3526
30,52,85360.00,3526
30,53,85360.00,3346
30,52,85348.00,3184
30,52,85359.00,3184
30,53,85361.00,3346
30,57,85362.00,3526
30,53,85361.00,3184
30,53,85355.00,3346
30,53,85362.00,3346
30,53,85358.00,3184
30,53,85356.00,3184
30,53,85359.00,3346
30,55,85353.00,3346
30,54,85351.00,3725
30,55,85352.00,3526
30,54,85353.00,3346
30,54,85354.00,3526
30,54,85349.00,3526
30,56,85352.00,3526
30,56,85356.00,3725
30,55,85351.00,3526
30,56,85354.00,3526
30,57,85354.00,3725
30,55,85353.00,3346
30,56,85354.00,3346
30,56,85348.00,3346
30,57,85351.00,3526
30,53,85351.00,3346
30,53,85350.00,3526
30,54,85348.00,3346
30,54,85348.00,3346
30,54,85353.00,3526
30,54,85344.00,3346
30,55,85348.00,3526
30,55,85346.00,3346
30,53,85346.00,3526
30,53,85349.00,3346
30,54,85351.00,3526
30,53,85350.00,3526
33,52,85347.00,3346
30,54,85348.00,3526
30,53,85339.00,3184
30,54,85343.00,2901
30,53,85334.00,3346
30,53,85333.00,3526
30,50,85332.00,3184
30,50,85333.00,3526
30,48,85338.00,2371
25,46,85332.00,3526
30,48,85331.00,3346
31,46,85331.00,3526
31,46,85329.00,3526
30,46,85326.00,3526
30,46,85325.00,3526
30,46,85330.00,3526
30,46,85330.00,3346
31,46,85336.00,3526
31,46,85338.00,3526
30,45,85331.00,3526
30,46,85325.00,3526
30,45,85322.00,3346
30,46,85321.00,3184
30,46,85327.00,3725
32,45,85316.00,3346
30,46,85323.00,3346
30,45,85324.00,3346
31,45,85324.00,3725
30,46,85328.00,3526
30,46,85324.00,3725
31,45,85320.00,3346
35,43,85318.00,3725
31,44,85319.00,3526
30,45,85316.00,3526
30,45,85315.00,3526
32,45,85312.00,3526
31,45,85320.00,3725
31,44,85322.00,3346
31,44,85317.00,3725
31,44,85309.00,3526
31,49,85311.00,3526
31,44,85317.00,3346
31,44,85309.00,3184
31,48,85318.00,3184
30,45,85317.00,3184
31,44,85309.00,3526
31,49,85305.00,3184
31,43,85311.00,3184
31,43,85313.00,3184
31,44,85286.00,3184
31,44,85288.00,3184
31,44,85281.00,3184
31,44,85281.00,3184
31,44,85282.00,3346
31,43,85283.00,3346
31,43,85286.00,3184
31,43,85284.00,3346
32,43,85277.00,3184
32,43,85277.00,3725
32,43,85278.00,3526
31,43,85270.00,3184
31,43,85283.00,3526
31,44,85277.00,3184
31,44,85275.00,3526
31,43,85271.00,3184
31,43,85271.00,3036
31,43,85276.00,3184
31,43,85272.00,3184
32,43,85272.00,3346
31,43,85276.00,3036
31,43,85273.00,3036
31,44,85275.00,3036
32,43,85271.00,3036
31,43,85270.00,3184
32,43,85272.00,3036
31,43,85272.00,2901
31,43,85267.00,3184
31,43,85268.00,2901
31,43,85269.00,3036
31,43,85265.00,2901
31,43,85267.00,2901
31,43,85270.00,2901
31,43,85261.00,2901
31,43,85261.00,3036
31,43,85263.00,2901
31,43,85260.00,3036
31,44,85261.00,3036
31,44,85259.00,3346
31,44,85265.00,3184
31,43,85261.00,3184
30,44,85265.00,3184
31,44,85257.00,3184
30,45,85266.00,3184
30,45,85263.00,3184
30,45,85262.00,3346
30,45,85261.00,3184
30,44,85260.00,3346
30,44,85259.00,3526
30,44,85267.00,3346
30,45,85261.00,3526
30,45,85266.00,3184
30,45,85260.00,3184
30,45,85266.00,3526
30,45,85266.00,3346
30,45,85262.00,3184
30,45,85260.00,3346
30,45,85267.00,3346
30,45,85268.00,3184
30,46,85262.00,3346
32,45,85265.00,3346
34,44,85260.00,3184
30,45,85259.00,3184
30,46,85257.00,3346
30,46,85263.00,3346
30,46,85256.00,3346
30,46,85256.00,3346
28,45,85251.00,3346
30,46,85247.00,3526
30,46,85251.00,3346
34,44,85251.00,3725
30,46,85248.00,3526
30,46,85250.00,3725
30,46,85249.00,3725
30,46,85250.00,3725
34,44,85246.00,3725
30,46,85250.00,3949
35,43,85248.00,3346
31,45,85255.00,3346
33,44,85253.00,3346
31,45,85252.00,3346
31,45,85251.00,3184
31,45,85258.00,3526
35,43,85259.00,3184
34,44,85258.00,3036
31,45,85255.00,3184
31,45,85249.00,3184
31,45,85253.00,3346
31,44,85250.00,3346
31,44,85244.00,3184
31,44,85252.00,3346
31,44,85250.00,3346
31,44,85251.00,3184
31,44,85244.00,3346
31,44,85249.00,3184
31,44,85246.00,3036
31,43,85246.00,3036
31,44,85247.00,3346
31,44,85246.00,3184
31,43,85255.00,3036
31,43,85246.00,2901
31,44,85240.00,3184
31,44,85254.00,2901
31,44,85242.00,3036
31,44,85245.00,3036
31,44,85246.00,2901
31,44,85248.00,2664
31,44,85247.00,2664
31,44,85245.00,2777
30,45,85247.00,2664
35,43,85253.00,2664
31,45,85246.00,2777
31,44,85252.00,2777
31,43,85255.00,2777
30,46,85252.00,2664
31,44,85253.00,2777
31,44,85250.00,2777
31,44,85252.00,2558
31,44,85254.00,2371
30,45,85245.00,2371
31,44,85247.00,2558
31,44,85250.00,2664
31,44,85247.00,2664
31,45,85248.00,2664
31,45,85239.00,2664
31,45,85244.00,2558
30,45,85243.00,2461
30,45,85241.00,2461
31,44,85240.00,2371
31,44,85238.00,2461
30,45,85234.00,2461
30,45,85234.00,2558
30,45,85234.00,2777
31,46,85232.00,2664
30,45,85234.00,2901
34,43,85244.00,2777
33,44,85234.00,2901
30,46,85238.00,3184
30,45,85243.00,3036
30,46,85230.00,3184
33,44,85236.00,3036
30,47,85227.00,3184
31,45,85227.00,3036
30,46,85235.00,2901
33,44,85236.00,3184
31,45,85227.00,3184
34,44,85230.00,3036
30,46,85218.00,3184
31,45,85224.00,3346
30,46,85225.00,3346
34,44,85227.00,3346
32,45,85221.00,3346
30,47,85225.00,3184
30,47,85230.00,3184
27,46,85225.00,3346
25,46,85222.00,3346
25,46,85220.00,3184
30,50,85229.00,3184
30,50,85222.00,3346
30,50,85218.00,3184
30,50,85217.00,3346
30,49,85220.00,3184
30,49,85222.00,3526
30,50,85215.00,3346
30,51,85216.00,3526
30,48,85214.00,3526
30,49,85213.00,3526
30,50,85214.00,2066
30,49,85209.00,3526
30,50,85210.00,3526
30,51,85211.00,3526
30,52,85205.00,3526
30,52,85209.00,3526
30,57,85205.00,3526
30,52,85203.00,3526
30,52,85210.00,3725
30,53,85202.00,3526
30,52,85210.00,3725
31,51,85202.00,3526
30,52,85208.00,3526
30,52,85210.00,3949
30,52,85202.00,3725
30,52,85208.00,3725
30,52,85214.00,3725
30,52,85209.00,3526
30,52,85201.00,3725
30,52,85213.00,3725
30,52,85212.00,3725
30,52,85208.00,3725
30,52,85210.00,3725
30,53,85210.00,3725
30,52,85210.00,3725
30,53,85203.00,3526
30,53,85211.00,3949
30,53,85209.00,3949
30,53,85211.00,3526
30,53,85208.00,3725
30,53,85200.00,3725
30,53,85203.00,3725
30,54,85199.00,3725
30,54,85198.00,3526
31,52,85200.00,3725
30,54,85200.00,3949
30,55,85203.00,3526
30,54,85199.00,3725
31,52,85192.00,3725
31,52,85187.00,3526
31,56,85185.00,3526
31,52,85191.00,3526
31,52,85190.00,3526
31,52,85187.00,3526
31,52,85188.00,3526
31,53,85187.00,3346
31,54,85187.00,3526
31,52,85185.00,3346
31,52,85183.00,3346
32,52,85182.00,3526
31,52,85191.00,3346
31,52,85183.00,3526
31,53,85188.00,3184
31,52,85189.00,3036
31,53,85188.00,3036
31,54,85189.00,2901
31,52,85199.00,2558
31,52,85201.00,2461
31,52,85198.00,2461
31,52,85197.00,2461
31,52,85196.00,2558
31,52,85202.00,2558
31,52,85201.00,2558
30,53,85204.00,2371
30,53,85201.00,2287
25,49,85203.00,2371
32,54,85201.00,2287
30,53,85209.00,2371
30,54,85202.00,2135
30,56,85205.00,2135
30,54,85200.00,2135
30,54,85212.00,2066
30,56,85205.00,2135
30,54,85201.00,2066
30,55,85205.00,2002
30,56,85204.00,2002
30,56,85205.00,1941
30,56,85202.00,1941
30,58,85210.00,1941
30,56,85202.00,2066
30,56,85205.00,1883
29,56,85195.00,1883
30,55,85198.00,1778
31,55,85195.00,1883
29,55,85192.00,1883
29,56,85195.00,1829
29,56,85198.00,1883
29,56,85192.00,1941
29,56,85196.00,2002
29,58,85195.00,1941
30,57,85190.00,1883
29,58,85201.00,1941
29,57,85198.00,2002
29,57,85200.00,2135
29,57,85199.00,1941
29,57,85198.00,1941
29,57,85204.00,2002
29,57,85209.00,1941
29,57,85215.00,1941
29,58,85212.00,2002
29,57,85214.00,1941
29,58,85222.00,2002
29,57,85223.00,1883
29,58,85226.00,1883
29,58,85235.00,1778
29,58,85234.00,1778
29,58,85242.00,1683
29,58,85237.00,1683
29,58,85242.00,1558
29,58,85249.00,1520
29,58,85247.00,1450
22,93,85268.00,967
22,93,85264.00,967
21,93,85261.00,1000
21,93,85264.00,1016
21,93,85269.00,1034
21,93,85264.00,1034
21,93,85258.00,1071
21,93,85263.00,1152
21,93,85260.00,1016
21,93,85260.00,1034
21,93,85258.00,1090
21,93,85253.00,1110
21,93,85251.00,1090
21,93,85263.00,1110
21,93,85258.00,1090
21,93,85253.00,1071
21,93,85258.00,952
21,94,85254.00,952
21,94,85250.00,937
21,94,85256.00,922
21,94,85252.00,908
21,94,85259.00,908
21,94,85251.00,894
21,94,85250.00,868
21,94,85250.00,868
21,94,85251.00,855
21,94,85250.00,855
21,94,85255.00,819
21,94,85257.00,786
21,94,85257.00,755
21,94,85258.00,746
21,94,85254.00,727
21,94,85251.00,709
21,94,85251.00,700
21,94,85250.00,691
21,94,85256.00,675
21,94,85253.00,675
21,94,85252.00,675
21,94,85255.00,675
21,94,85257.00,700
21,94,85253.00,691
21,94,85256.00,709
21,94,85260.00,727
21,94,85256.00,765
22,94,85255.00,622
21,94,85252.00,755
21,94,85251.00,521
21,94,85255.00,691
21,94,85255.00,659
21,94,85260.00,431
21,94,85256.00,559
21,94,85253.00,420
21,94,85255.00,583
21,94,85260.00,488
21,94,85256.00,629
21,94,85254.00,109
21,94,85262.00,417
21,94,85259.00,542
21,94,85257.00,577
21,94,85256.00,571
21,94,85254.00,532
21,94,85251.00,310
21,94,85260.00,542
21,94,85261.00,548
21,94,85261.00,548
21,94,85256.00,542
21,94,85259.00,542
21,94,85255.00,542
21,94,85256.00,542
21,94,85255.00,548
21,94,85257.00,537
21,94,85258.00,537
22,93,85258.00,2461
22,93,85250.00,2371
22,93,85256.00,2371
22,93,85257.00,2002
22,93,85255.00,2135
22,93,85253.00,2135
22,93,85262.00,2208
22,93,85260.00,2002
22,93,85261.00,2066
22,93,85259.00,2066
22,93,85264.00,2135
22,93,85266.00,2135
22,93,85259.00,2135
22,93,85259.00,2461
22,93,85269.00,2208
22,93,85261.00,2287
22,93,85261.00,2371
22,93,85261.00,2461
22,93,85258.00,2371
22,93,85262.00,2558
22,93,85258.00,2664
22,93,85255.00,2777
22,93,85264.00,2664
22,93,85260.00,2777
22,93,85253.00,2777
22,93,85259.00,2777
22,93,85255.00,2901
22,93,85258.00,2777
23,92,85250.00,2901
23,92,85250.00,2901
23,92,85253.00,2901
23,92,85250.00,2901
23,92,85249.00,2777
23,92,85248.00,2901
23,92,85246.00,2777
23,92,85251.00,2901
23,92,85250.00,2777
23,92,85248.00,2901
23,92,85245.00,2901
23,90,85247.00,2777
23,90,85243.00,2777
23,90,85244.00,2777
23,90,85247.00,2777
23,90,85240.00,2777
22,91,85234.00,2901
22,91,85237.00,2777
23,90,85236.00,2777
23,90,85234.00,2901
22,91,85243.00,2777
23,90,85237.00,2777
23,90,85233.00,2777
23,90,85233.00,2777
23,90,85231.00,2777
23,90,85232.00,3346
23,90,85231.00,2901
22,91,85230.00,2777
23,90,85230.00,2777
23,90,85228.00,2901
23,90,85225.00,2901
23,90,85222.00,2777
23,90,85228.00,3036
23,90,85227.00,2777
23,90,85226.00,2901
23,90,85224.00,2777
23,90,85225.00,2901
22,91,85224.00,2901
24,90,85228.00,2901
22,91,85224.00,2901
23,90,85224.00,2901
23,90,85221.00,2901
23,90,85231.00,2777
23,90,85227.00,2901
22,91,85227.00,3036
23,90,85228.00,2901
23,90,85224.00,2777
23,90,85227.00,3036
23,90,85223.00,2901
23,90,85229.00,2664
23,89,85232.00,2901
23,89,85227.00,2901
23,89,85228.00,2901
23,89,85228.00,2901
23,89,85227.00,3184
23,89,85230.00,2901
23,89,85231.00,2777
23,89,85234.00,2901
23,89,85227.00,3036
23,90,85235.00,3036
23,90,85230.00,2777
23,90,85231.00,2901
23,90,85233.00,2777
23,89,85230.00,2777
23,89,85233.00,2777
23,90,85233.00,2777
23,89,85235.00,2777
23,89,85235.00,2777
23,89,85239.00,2777
23,89,85241.00,2664
23,89,85232.00,2777
23,89,85240.00,2664
23,89,85243.00,2664
23,89,85237.00,2777
23,89,85234.00,2664
23,89,85232.00,2664
23,89,85224.00,2777
23,89,85227.00,2777
23,89,85230.00,2461
24,89,85233.00,2664
24,89,85234.00,2664
24,89,85231.00,2664
24,89,85232.00,2558
24,89,85231.00,2664
24,89,85233.00,2664
24,89,85234.00,2461
24,89,85227.00,2461
24,89,85232.00,2461
24,89,85230.00,2461
23,89,85236.00,2558
24,89,85230.00,2461
24,87,85235.00,2558
23,87,85227.00,2461
24,87,85228.00,2558
24,89,85236.00,2461
24,89,85231.00,2371
24,89,85229.00,2461
24,87,85227.00,2371
24,87,85229.00,2461
23,87,85225.00,2371
23,87,85223.00,2371
23,87,85228.00,2371
24,87,85229.00,2461
22,88,85224.00,2371
24,87,85231.00,2287
24,87,85219.00,2287
24,87,85227.00,2287
23,87,85221.00,2371
23,87,85220.00,2371
24,87,85221.00,2371
23,87,85219.00,2371
23,87,85220.00,2461
24,87,85219.00,2287
23,87,85214.00,2208
23,87,85216.00,2287
24,87,85215.00,2371
23,87,85213.00,2208
24,87,85215.00,2371
24,87,85215.00,2208
24,87,85215.00,2371
24,87,85214.00,2287
24,87,85212.00,2208
24,87,85215.00,2208
24,87,85212.00,2208
24,87,85212.00,2208
24,87,85215.00,2287
23,87,85208.00,2135
25,87,85210.00,2208
24,84,85214.00,2135
24,84,85205.00,2208
24,84,85211.00,2208
24,84,85212.00,2135
23,84,85211.00,2208
24,84,85208.00,2208
23,84,85212.00,2208
23,84,85214.00,2208
23,84,85209.00,2135
23,84,85202.00,2066
23,84,85205.00,2066
23,84,85205.00,2135
24,84,85209.00,2135
23,84,85209.00,2066
23,87,85209.00,2066
24,87,85213.00,2135
23,87,85208.00,2066
24,87,85213.00,2066
24,87,85204.00,2066
24,84,85210.00,2066
24,87,85210.00,2066
23,87,85214.00,2135
23,86,85212.00,2135
23,84,85210.00,2066
23,84,85204.00,2135
23,86,85212.00,2002
23,84,85209.00,2002
23,84,85212.00,2135
24,87,85218.00,2066
23,87,85212.00,2066
24,87,85210.00,2135
24,87,85205.00,2002
24,87,85211.00,2135
23,87,85202.00,2066
24,87,85210.00,2066
24,87,85204.00,2066
24,87,85205.00,2066
23,87,85208.00,2066
23,87,85212.00,2002
24,87,85208.00,2066
24,87,85199.00,2002
24,87,85203.00,2002
24,87,85203.00,2002
24,84,85203.00,2066
24,84,85205.00,2002
24,84,85210.00,2066
23,84,85214.00,2002
24,84,85205.00,2066
24,84,85212.00,2002
23,84,85204.00,2135
24,84,85214.00,2002
23,84,85201.00,2066
24,83,85210.00,2066
23,83,85203.00,2066
24,84,85209.00,2066
24,84,85205.00,2066
23,84,85201.00,2066
24,83,85212.00,2002
23,83,85202.00,2066
23,83,85209.00,2066
23,83,85200.00,2066
23,83,85205.00,2066
23,83,85203.00,2066
23,83,85203.00,2066
23,83,85202.00,2066
23,83,85200.00,2135
23,83,85201.00,2135
24,83,85203.00,2135
23,83,85205.00,2135
23,84,85205.00,2002

